Voltage	Acceleration	Displacement	Power
0.0004559	-0.4396	0.2022	1.299E-8
0.0002993	-0.4364	0.1978	1.324E-8
-0.0001556	-0.4341	0.1933	1.74E-8
0.00062	-0.432	0.1888	2.693E-8
-0.000163	-0.4293	0.1846	1.081E-8
0.000523	-0.4267	0.1794	1.911E-8
0.0002993	-0.424	0.1749	1.17E-8
0.0006647	-0.4208	0.1696	1.324E-8
-0.0002078	-0.4156	0.1646	9.025E-9
0.0001725	-0.4105	0.1599	6.103E-9
0.0001203	-0.4035	0.1543	7.312E-9
-0.0003867	-0.3926	0.1495	3.074E-9
-0.0003867	-0.3831	0.144	4.217E-9
0.0003217	-0.3752	0.1386	4.71E-9
0.0002247	-0.3685	0.1334	1.528E-9
0.0003888	-0.364	0.1273	3.192E-9
0.0004112	-0.3582	0.1216	3.56E-9
0.000866	-0.3509	0.1157	3.133E-9
-4.372E-5	-0.3455	0.11	1.655E-9
0.0004484	-0.3409	0.1039	3.431E-10
0.0005752	-0.335	0.09759	3.133E-9
0.0005454	-0.3269	0.09148	2.694E-10
0.001418	-0.316	0.08557	1.291E-9
0.0008884	-0.3052	0.07917	2.524E-10
-8.846E-5	-0.2943	0.07277	3.493E-13
0.0005156	-0.2833	0.0668	1.865E-9
0.0005678	-0.2729	0.06025	1.332E-10
0.0005454	-0.2616	0.05435	8.893E-11
0.0005827	-0.2515	0.04795	9.827E-13
0.0001651	-0.2417	0.04176	1.241E-10
3.085E-5	-0.2336	0.03482	3.581E-10
0.0001949	-0.2278	0.0286	7.926E-11
-5.118E-5	-0.222	0.02201	1.722E-10
0.0004112	-0.2151	0.01564	2.01E-10
0.000344	-0.2051	0.009055	4.187E-12
0.0005827	-0.1926	0.002381	7.294E-12
0.00062	-0.1795	-0.003801	1.144E-9
0.000359	-0.1675	-0.01012	4.723E-12
0.0002024	-0.1544	-0.01635	2.307E-12
0.0004186	-0.1409	-0.02314	1.32E-9
0.0001576	-0.1281	-0.02938	5.356E-10
0.0003068	-0.1169	-0.03579	9.975E-10
0.0005454	-0.1078	-0.04241	1.1E-9
1.021E-6	-0.09958	-0.04848	1.099E-10
0.0006274	-0.09057	-0.05508	1.957E-9
0.0005156	-0.08031	-0.06126	8.893E-11
0.0003142	-0.0703	-0.06747	8.076E-10
0.0006721	-0.06142	-0.07398	8.076E-10
0.0003813	-0.05066	-0.07994	3.992E-10
0.0004708	-0.0368	-0.08592	2.484E-10
0.0004484	-0.0219	-0.09216	1.898E-10
0.0001129	-0.007417	-0.09806	2.87E-10
7.559E-5	0.004621	-0.1042	2.715E-11
-6.436E-6	0.01361	-0.1099	4.649E-10
0.0003217	0.02397	-0.1156	9.723E-10
4.576E-5	0.03507	-0.1214	1.456E-10
9.051E-5	0.04277	-0.1274	1.898E-10
5.322E-5	0.0511	-0.1326	7.27E-10
0.000359	0.05994	-0.1384	1.727E-11
0.0002024	0.06916	-0.1437	1.786E-9
0.0003142	0.08105	-0.1483	2.016E-9
-5.118E-5	0.09302	-0.1539	6.353E-9
0.0006349	0.104	-0.1593	8.925E-9
0.0006647	0.1149	-0.1645	8.241E-9
0.0003962	0.1261	-0.1692	6.868E-9
9.796E-5	0.1373	-0.1737	1.159E-8
0.0001054	0.1494	-0.1783	7.043E-9
0.0003291	0.1625	-0.1825	9.227E-9
0.0005305	0.1733	-0.1871	7.132E-9
0.0004708	0.1812	-0.1916	8.051E-9
0.0004708	0.1901	-0.1958	1.311E-8
0.0003962	0.1979	-0.1997	1.217E-8
0.0001576	0.2042	-0.2043	8.337E-9
-0.0004613	0.2137	-0.2083	1.103E-8
-0.0001332	0.2209	-0.212	1.882E-8
0.0004112	0.2298	-0.2154	1.564E-8
7.559E-5	0.2434	-0.2189	2.309E-8
0.000523	0.2553	-0.2219	2.121E-8
0.0005454	0.2679	-0.2251	2.121E-8
0.0002546	0.2791	-0.2277	2.136E-8
0.0004634	0.2817	-0.2304	2.607E-8
0.0004559	0.2838	-0.2334	2.167E-8
0.0002993	0.2914	-0.2363	1.882E-8
-0.0002674	0.301	-0.2388	3.811E-8
0.0002918	0.3113	-0.2411	2.869E-8
0.0003664	0.3212	-0.2433	3.998E-8
-0.0001779	0.3236	-0.2457	1.114E-8
0.0004186	0.3245	-0.2468	2.59E-8
-0.0001929	0.3352	-0.2494	4.083E-8
0.0008437	0.3468	-0.2502	4.84E-8
1.021E-6	0.3558	-0.2516	2.815E-8
0.0004112	0.3635	-0.2529	2.59E-8
-6.436E-6	0.3662	-0.2541	3.43E-8
0.0005678	0.3685	-0.2552	2.78E-8
4.576E-5	0.3785	-0.2561	3.729E-8
0.0004932	0.3906	-0.2566	1.671E-8
0.0003888	0.3944	-0.2568	2.641E-8
0.0003739	0.3943	-0.257	2.658E-8
0.0002024	0.3937	-0.2572	2.941E-8
0.0001427	0.3943	-0.2569	2.198E-8
0.0003142	0.4039	-0.257	3.18E-8
0.0004112	0.4171	-0.2561	2.573E-8
0.0004112	0.4223	-0.2564	1.825E-8
0.0001502	0.4237	-0.2556	2.869E-8
0.0002769	0.4221	-0.2548	1.24E-8
0.0003291	0.4197	-0.2538	1.713E-8
0.0003291	0.4277	-0.2527	1.658E-8
5.322E-5	0.4379	-0.2514	2.439E-8
-0.0002078	0.4408	-0.2497	2.015E-8
0.000784	0.4395	-0.2486	8.051E-9
0.0003068	0.4362	-0.2468	1.644E-8
-6.436E-6	0.4369	-0.2448	4.856E-9
0.0001874	0.442	-0.2428	8.629E-9
1.594E-5	0.444	-0.2404	6.522E-9
7.559E-5	0.4418	-0.2383	4.93E-9
8.478E-6	0.4393	-0.236	2.063E-9
7.559E-5	0.4397	-0.2333	7.27E-10
0.0004112	0.4434	-0.2307	5.54E-9
0.0005976	0.4478	-0.2276	1.612E-9
0.0001203	0.4486	-0.2242	3.133E-9
0.0005156	0.4467	-0.221	3.016E-9
0.0005901	0.4445	-0.2183	3.074E-9
0.0007318	0.4412	-0.2147	4.217E-9
0.0001352	0.4363	-0.2113	3.751E-9
0.0007467	0.4353	-0.2071	6.353E-9
0.001172	0.4376	-0.2036	7.27E-10
0.0001427	0.4378	-0.1988	3.493E-13
0.000344	0.4368	-0.1956	6.623E-12
0.0001725	0.4297	-0.1909	1.317E-11
0.0008511	0.4197	-0.1868	3.44E-11
0.0003217	0.4191	-0.1819	3.193E-10
0.0001576	0.4221	-0.1778	2.16E-9
0.0004037	0.4222	-0.1725	6.36E-11
-0.0002749	0.42	-0.168	1.317E-11
0.0001502	0.4126	-0.1631	3.992E-10
0.0008362	0.4058	-0.1582	2.524E-10
-0.0001183	0.4043	-0.1534	2.715E-11
0.0005454	0.4012	-0.1479	7.926E-11
0.0004261	0.3926	-0.1426	5.663E-10
0.0005156	0.381	-0.1371	4.257E-10
0.0002173	0.3707	-0.1315	1.099E-10
0.0003291	0.3672	-0.1263	1.834E-11
0.0004261	0.3666	-0.1203	2.01E-10
0.0002993	0.3647	-0.1147	1.1E-9
0.0004484	0.359	-0.1089	2.1E-9
0.0001278	0.3473	-0.1034	1.042E-11
0.0003366	0.3369	-0.09677	2.32E-10
-3.626E-5	0.3316	-0.09107	5.115E-10
0.0003068	0.3281	-0.08515	1.755E-10
-3.626E-5	0.3225	-0.07894	2.484E-10
0.0007542	0.3135	-0.07272	1.755E-10
0.0001651	0.3033	-0.0666	1.456E-10
0.0003217	0.2905	-0.0602	1.317E-11
0.0001054	0.281	-0.05362	3.431E-10
0.0005901	0.2774	-0.04738	2.87E-10
-0.0001407	0.2682	-0.04128	1.655E-9
0.0004708	0.2547	-0.03497	9.616E-12
0.0007616	0.2449	-0.02807	1.41E-11
0.000262	0.2376	-0.02197	3.629E-10
0.0005379	0.2344	-0.01528	3.44E-11
0.0003068	0.2311	-0.009185	1.618E-10
0.0005081	0.2184	-0.002429	1.253E-9
-0.00026	0.202	0.003954	5.859E-9
0.0004857	0.1896	0.01058	4.71E-9
0.0009033	0.1811	0.01653	8.629E-9
0.001052	0.1737	0.02366	5.619E-9
0.000262	0.1634	0.03019	8.531E-9
0.000523	0.1522	0.03641	8.337E-9
0.0002844	0.1416	0.04301	8.629E-9
0.0001576	0.1304	0.04958	9.74E-9
0.0001502	0.1197	0.05597	1.264E-8
0.0003366	0.1093	0.06253	8.337E-9
8.305E-5	0.1002	0.06826	6.186E-9
0.0004857	0.091	0.07499	5.462E-9
-0.0005061	0.08106	0.0815	1.07E-8
0.0002546	0.07051	0.08754	1.027E-8
-0.0003495	0.0588	0.09404	2.607E-8
0.0005379	0.05018	0.1001	1.275E-8
-1.389E-5	0.04178	0.1063	3.528E-8
0.0006274	0.02704	0.1127	3.143E-8
0.0005006	0.01071	0.118	3.313E-8
0.0001502	-0.00132	0.1244	2.198E-8
-5.863E-5	-0.01199	0.1304	1.926E-8
-0.0002749	-0.01839	0.136	2.246E-8
0.0003813	-0.02327	0.1414	2.39E-8
0.0008362	-0.03642	0.147	2.015E-8
-6.609E-5	-0.05153	0.1527	2.693E-8
-0.0002525	-0.06224	0.1579	2.624E-8
0.0006796	-0.07093	0.1635	2.959E-8
0.0006647	-0.07937	0.169	1.868E-8
0.0004708	-0.08994	0.1742	2.607E-8
0.0003068	-0.1028	0.1789	2.075E-8
0.0004335	-0.1148	0.1841	2.959E-8
0.0004932	-0.1252	0.1892	2.833E-8
0.0007318	-0.135	0.1936	2.78E-8
0.0004857	-0.147	0.1984	3.668E-8
0.0003291	-0.1605	0.2031	2.941E-8
0.0002918	-0.172	0.208	4.169E-8
0.0005528	-0.1813	0.212	2.607E-8
0.0002396	-0.1888	0.2157	2.887E-8
0.0005454	-0.1975	0.2208	2.358E-8
0.0001129	-0.2058	0.2241	2.423E-8
0.000441	-0.2131	0.2278	2.09E-8
0.0003142	-0.2225	0.2314	1.911E-8
0.0002396	-0.2329	0.2353	1.422E-8
0.0002993	-0.2404	0.2389	1.782E-8
0.0002918	-0.2509	0.2414	2.06E-8
0.0001874	-0.2636	0.2454	2.214E-8
0.0006796	-0.2723	0.2483	2.152E-8
0.0001278	-0.2817	0.2508	1.081E-8
0.0005081	-0.2912	0.2539	2.261E-8
0.0004261	-0.2987	0.2567	1.591E-8
0.0002098	-0.3085	0.2586	1.577E-8
6.813E-5	-0.3194	0.2615	1.311E-8
0.0004708	-0.3251	0.2633	8.531E-9
0.0001949	-0.3273	0.2657	5.54E-9
-0.0003196	-0.3336	0.2675	2.111E-9
0.0001502	-0.3419	0.2687	2.901E-9
0.000359	-0.3493	0.2709	4.081E-9
0.0002993	-0.3578	0.2717	2.678E-9
0.0003515	-0.3659	0.273	1.57E-9
0.0004857	-0.3735	0.2742	3.016E-9
9.051E-5	-0.3843	0.275	5.384E-9
3.085E-5	-0.3937	0.2761	6.177E-10
0.0005827	-0.3965	0.2769	1.447E-9
0.0004484	-0.3978	0.2768	3.687E-9
0.0008437	-0.4026	0.2773	3.623E-9
0.0007094	-0.4074	0.2776	1.969E-9
0.0005081	-0.4114	0.2771	2.709E-12
0.0002993	-0.4152	0.2764	1.722E-10
0.0001427	-0.4176	0.2745	6.377E-10
6.068E-5	-0.4228	0.2722	1.241E-10
0.0004335	-0.4309	0.2696	1.042E-11
-2.881E-5	-0.4365	0.2647	9.077E-10
0.000441	-0.4389	0.2596	7.557E-10
-6.436E-6	-0.4411	0.2547	3.926E-11
0.0006945	-0.4461	0.2489	3.581E-10
0.0005678	-0.4521	0.2417	6.377E-10
0.0006721	-0.4549	0.2339	6.377E-10
0.001127	-0.4546	0.2272	3.926E-11
0.0001651	-0.4521	0.2196	3.384E-10
3.085E-5	-0.4505	0.211	4.338E-9
-0.0001705	-0.4527	0.2017	1.834E-11
0.0003962	-0.4543	0.1962	1.644E-9
0.0001651	-0.4547	0.19	1.478E-9
0.0004261	-0.4558	0.1834	4.2E-9
0.0005678	-0.4577	0.1781	3.931E-9
3.085E-5	-0.4617	0.1739	1.41E-11
0.0001427	-0.4639	0.169	2.611E-9
0.000344	-0.4613	0.1645	2.715E-11
0.0005827	-0.4565	0.1607	2.32E-10
0.0002471	-0.4544	0.156	2.653E-10
0.0007691	-0.4536	0.1523	3.384E-10
0.0001427	-0.452	0.1485	8.686E-10
0.0003962	-0.4487	0.1449	3.992E-10
0.0005156	-0.4445	0.1409	4.615E-11
0.0004559	-0.4419	0.137	2.849E-11
0.0002918	-0.4381	0.1325	2.524E-10
0.0002396	-0.433	0.1287	7.229E-11
0.0005081	-0.4287	0.1247	4.087E-11
0.0001352	-0.4272	0.1205	2.484E-10
0.0005752	-0.4277	0.1155	3.784E-10
0.0005528	-0.4259	0.1105	2.2E-10
0.0002769	-0.4219	0.1059	2.464E-9
0.0003515	-0.4162	0.1006	3.133E-9
0.0002993	-0.4095	0.09572	2.361E-9
0.0005678	-0.4036	0.09004	5.94E-9
0.0006349	-0.3932	0.08389	9.845E-9
0.0004857	-0.3817	0.07773	8.629E-9
0.0001949	-0.3754	0.07113	9.025E-9
0.0006349	-0.3701	0.06475	4.856E-9
0.000359	-0.3643	0.05933	6.353E-9
-0.0001183	-0.3589	0.05276	6.103E-9
0.0004932	-0.3514	0.04596	8.629E-9
0.0002993	-0.3449	0.038	1.385E-8
0.0003739	-0.3406	0.03205	8.727E-9
0.0002098	-0.3333	0.02524	7.132E-9
7.559E-5	-0.3244	0.01882	9.74E-9
-0.0001108	-0.3161	0.0128	1.311E-8
0.0001725	-0.3072	0.007153	1.36E-8
0.0003888	-0.2972	0.001396	2.833E-8
0.0005901	-0.2848	-0.004532	2.869E-8
0.0003813	-0.2722	-0.0101	2.277E-8
0.0001203	-0.26	-0.01577	2.167E-8
-0.0002078	-0.2498	-0.02135	1.205E-8
0.0003515	-0.2419	-0.02704	1.713E-8
0.0004783	-0.2338	-0.03252	1.685E-8
0.0002098	-0.2277	-0.03792	2.489E-8
0.0001427	-0.2228	-0.04402	2.198E-8
0.0005156	-0.2151	-0.04934	2.658E-8
0.0004186	-0.2047	-0.05514	3.352E-8
0.0005901	-0.1922	-0.06107	2.851E-8
0.0007915	-0.1784	-0.06653	1.811E-8
3.085E-5	-0.1671	-0.07235	2.325E-8
5.322E-5	-0.1556	-0.0782	2.423E-8
0.0006572	-0.1413	-0.08384	2.851E-8
0.0002396	-0.129	-0.08932	3.294E-8
0.0004484	-0.1173	-0.09528	3.294E-8
-0.0001779	-0.1077	-0.1008	3.449E-8
0.0004037	-0.09981	-0.106	3.729E-8
0.0002918	-0.08884	-0.112	2.456E-8
0.0002247	-0.07805	-0.1174	2.489E-8
8.305E-5	-0.06965	-0.1229	2.214E-8
0.0004037	-0.06296	-0.1288	2.522E-8
0.0005752	-0.05357	-0.1341	1.897E-8
-0.0001407	-0.03737	-0.139	2.675E-8
0.0003739	-0.02032	-0.1446	1.336E-8
-1.389E-5	-0.005401	-0.1497	2.71E-8
0.0006721	0.006311	-0.1553	1.41E-8
0.0001278	0.01318	-0.1605	2.406E-8
0.000359	0.02284	-0.1656	2.406E-8
0.0002769	0.03412	-0.1707	2.246E-8
8.478E-6	0.04243	-0.1757	1.193E-8
0.0002098	0.05156	-0.1806	1.348E-8
0.000344	0.06091	-0.1854	1.275E-8
0.0002993	0.0697	-0.1895	5.698E-9
0.0003962	0.08201	-0.1945	8.925E-9
0.0005006	0.09299	-0.1994	4.71E-9
-0.0002078	0.1032	-0.2037	7.77E-9
0.0001725	0.1153	-0.2077	4.93E-9
-5.863E-5	0.1259	-0.2119	4.93E-9
0.0001278	0.1376	-0.2158	4.71E-9
0.0004634	0.149	-0.2199	7.402E-9
0.0005827	0.1612	-0.2239	6.269E-9
0.0003515	0.1739	-0.2279	3.192E-9
0.0002695	0.1833	-0.2315	4.355E-9
0.0005827	0.1911	-0.2353	1.741E-9
0.0001054	0.1969	-0.2383	3.947E-9
0.0005752	0.2013	-0.2421	3.623E-9
0.001358	0.2122	-0.2452	1.831E-9
0.0002247	0.2229	-0.2482	1.108E-9
0.0001352	0.2315	-0.2513	3.926E-11
0.000441	0.2446	-0.2542	1.099E-10
-0.0001108	0.2556	-0.2568	1.251E-12
3.085E-5	0.2655	-0.2596	2.259E-9
0.0001949	0.2779	-0.2622	5.415E-10
9.796E-5	0.2818	-0.2646	6.159E-11
-0.0004017	0.2843	-0.2663	2.31E-9
0.0006274	0.2923	-0.2688	3.44E-11
0.0002546	0.3006	-0.2701	5.356E-10
0.000344	0.3108	-0.2724	1.253E-9
0.00018	0.3208	-0.2736	2.193E-11
0.0006721	0.3243	-0.2753	3.629E-10
3.831E-5	0.3268	-0.2769	4.704E-10
0.0003888	0.3344	-0.2779	2.484E-10
0.000359	0.3442	-0.2788	1.456E-10
8.305E-5	0.3547	-0.2798	4.649E-10
0.0004484	0.3631	-0.2805	4.424E-10
0.000359	0.3684	-0.2809	1.56E-9
-4.372E-5	0.3708	-0.2818	1.644E-9
0.0001278	0.3766	-0.2819	4.723E-12
0.0002098	0.3879	-0.2824	1.207E-9
0.0004261	0.3924	-0.2826	1.332E-10
0.0001651	0.3953	-0.2819	2.524E-10
0.00018	0.3962	-0.2816	1.332E-10
0.0004484	0.3945	-0.2812	9E-10
0.0002546	0.4033	-0.2807	1.456E-10
0.0002769	0.4139	-0.2796	1.099E-10
0.000523	0.4214	-0.2785	9.077E-10
0.0001278	0.4267	-0.2777	4.087E-11
0.0003217	0.4232	-0.2761	1.017E-10
0.0004634	0.4205	-0.2752	6.623E-12
0.0001725	0.4273	-0.2736	7.27E-10
0.0001352	0.4345	-0.2718	9.827E-13
0.0003515	0.4399	-0.2699	2.046E-10
0.0002173	0.4406	-0.2672	1.528E-9
0.0005976	0.4363	-0.2654	2.958E-9
0.0002918	0.4382	-0.2635	3.312E-9
0.0006274	0.4434	-0.2607	6.522E-9
0.0004335	0.4443	-0.258	1.136E-8
0.0007393	0.4407	-0.2553	7.77E-9
0.0003962	0.4368	-0.2523	1.448E-8
0.0002695	0.4393	-0.2491	1.604E-8
0.0004857	0.444	-0.246	1.538E-8
0.0003366	0.4488	-0.2427	1.528E-9
0.0002322	0.45	-0.2394	4.217E-9
0.0003142	0.4457	-0.2354	1.74E-8
0.0002024	0.4435	-0.2319	8.051E-9
0.0001502	0.4417	-0.2279	8.925E-9
0.000344	0.4365	-0.2241	1.182E-8
-0.0006776	0.4353	-0.2199	1.016E-8
0.0002247	0.4364	-0.2156	2E-8
0.000702	0.4362	-0.2114	2.607E-8
0.00062	0.437	-0.2072	3.199E-8
0.0001352	0.4309	-0.2024	2.851E-8
0.0002546	0.4212	-0.1978	3.05E-8
-0.0001407	0.4201	-0.1931	1.631E-8
0.00062	0.4205	-0.1886	2.693E-8
0.0001427	0.4218	-0.183	2.277E-8
0.0001949	0.4199	-0.1775	2.39E-8
0.0005528	0.4113	-0.1725	3.199E-8
0.000344	0.4068	-0.1675	2.556E-8
0.0001502	0.4055	-0.1617	3.069E-8
0.0005901	0.4015	-0.156	2.941E-8
0.0003142	0.393	-0.1503	2.607E-8
0.0001725	0.3795	-0.145	2.325E-8
0.0005827	0.3701	-0.1387	2.887E-8
0.0007318	0.3679	-0.1334	3.998E-8
0.0001352	0.3674	-0.1273	2.573E-8
0.0004335	0.3653	-0.1213	3.568E-8
0.0004037	0.3574	-0.1147	4.277E-8
0.0005752	0.347	-0.1087	2.573E-8
0.0001502	0.3394	-0.1024	2.423E-8
0.0003739	0.3327	-0.09633	2.439E-8
-6.609E-5	0.3276	-0.08964	3.05E-8
-0.0001332	0.3212	-0.08338	2.309E-8
3.831E-5	0.3119	-0.07638	2.693E-8
0.000523	0.3029	-0.07031	2.995E-8
0.00062	0.2917	-0.06361	1.631E-8
0.0003291	0.2822	-0.05702	2.015E-8
0.0004261	0.2768	-0.05034	2.045E-8
0.0004634	0.2665	-0.04337	1.811E-8
9.796E-5	0.2553	-0.03725	1.811E-8
0.0001725	0.2461	-0.03026	2.075E-8
0.0005901	0.2377	-0.02384	1.97E-8
0.0004783	0.2341	-0.01668	1.868E-8
-0.0001108	0.2298	-0.01018	2.106E-8
0.0002844	0.2175	-0.0031	1.324E-8
0.0003068	0.2032	0.003596	1.038E-8
0.0005901	0.1904	0.01033	4.217E-9
-0.0001257	0.1804	0.01702	3.252E-9
-0.0002525	0.1729	0.02395	3.435E-9
0.000262	0.1626	0.03082	2.517E-9
0.0001576	0.1525	0.03717	3.56E-9
0.0001725	0.1424	0.04417	4.355E-9
0.0004634	0.1312	0.05074	3.312E-9
0.0002471	0.121	0.05783	6.437E-9
0.0004335	0.1088	0.06389	1.831E-9
-0.0001556	0.09808	0.07101	5.859E-9
0.0004484	0.09089	0.07719	3.56E-9
0.0006125	0.08216	0.08411	3.252E-9
0.001194	0.07118	0.09051	1.655E-9
0.001008	0.05934	0.09655	3.052E-10
0.0002173	0.04884	0.1031	6.988E-10
0.00018	0.03997	0.1094	4.615E-11
0.000441	0.02702	0.1157	2.193E-11
0.0002769	0.01204	0.1221	3.431E-10
0.0004335	-0.0006584	0.1284	1.042E-11
0.0002024	-0.01233	0.1346	1.099E-10
9.051E-5	-0.01804	0.1404	3.629E-10
0.0002471	-0.02352	0.1465	5.663E-10
0.0002396	-0.03697	0.1523	1.213E-10
0.0003068	-0.05055	0.1582	4.704E-10
0.0005305	-0.06273	0.1639	5.356E-10
0.0004037	-0.07261	0.1696	3.581E-10
0.0001725	-0.07939	0.175	8.154E-11
0.0003068	-0.08985	0.1805	2.484E-10
0.0004708	-0.1022	0.1856	1.487E-10
0.0005305	-0.1148	0.1909	1.56E-9
0.0004037	-0.1255	0.196	3.293E-11
0.0003217	-0.1336	0.2011	5.212E-9
0.0002471	-0.1462	0.2058	1.332E-10
0.0005678	-0.1607	0.2105	3.384E-10
0.000262	-0.172	0.2156	5.115E-10
0.0005827	-0.1823	0.2196	3.239E-10
0.000359	-0.1902	0.224	8.893E-11
2.339E-5	-0.1978	0.2284	2.162E-10
0.0004559	-0.2057	0.2325	1.031E-9
0.0002024	-0.2119	0.2369	1.1E-9
-0.0002003	-0.2218	0.2405	4.615E-11
9.051E-5	-0.233	0.2444	1.898E-10
0.0003664	-0.2421	0.248	5.415E-10
0.0004932	-0.2523	0.2515	1.108E-9
0.0002247	-0.2614	0.2546	4.087E-11
0.0004261	-0.2701	0.2578	1.41E-11
0.0003366	-0.2824	0.2611	1.099E-10
0.0002546	-0.2927	0.2642	1.655E-9
0.0004261	-0.3	0.2665	8.154E-11
0.0004037	-0.308	0.2695	1.18E-9
0.0002322	-0.3171	0.2725	2.412E-9
0.0001576	-0.3253	0.274	6.437E-9
0.0003962	-0.3296	0.2766	9.025E-9
0.0005006	-0.3348	0.2782	1.006E-8
0.0001651	-0.3411	0.2804	1.016E-8
0.0003664	-0.3475	0.2818	6.955E-9
0.0008213	-0.3572	0.2837	8.925E-9
0.001149	-0.3667	0.2844	6.353E-9
0.0002918	-0.3742	0.2856	5.859E-9
0.0008959	-0.3841	0.2868	5.004E-9
0.0002918	-0.3922	0.2877	1.027E-8
0.0003068	-0.3962	0.2882	1.252E-8
-7.355E-5	-0.4005	0.2879	7.132E-9
-0.0003122	-0.4034	0.2877	1.125E-8
-0.0004762	-0.4063	0.286	1.264E-8
0.0009555	-0.4105	0.2811	1.631E-8
6.068E-5	-0.4141	0.2761	3.333E-8
0.0002471	-0.4191	0.2713	2.693E-8
0.0002695	-0.4236	0.2613	2.815E-8
9.051E-5	-0.4291	0.2497	2.045E-8
6.813E-5	-0.4355	0.2392	2.015E-8
0.0001427	-0.4395	0.2285	2.152E-8
-6.609E-5	-0.4435	0.2183	2.607E-8
0.0007243	-0.4472	0.2098	2.198E-8
-0.0001854	-0.4498	0.2033	2.374E-8
9.051E-5	-0.4533	0.199	2.573E-8
0.0003366	-0.4545	0.1964	2.607E-8
0.0001651	-0.4543	0.1931	2.456E-8
0.0002769	-0.4535	0.1904	2.869E-8
0.0003068	-0.4522	0.1882	2.675E-8
0.0001949	-0.4525	0.1863	2.658E-8
0.000359	-0.4538	0.184	1.911E-8
0.0003366	-0.4561	0.1828	3.688E-8
0.000344	-0.4592	0.1806	3.749E-8
0.0003888	-0.4618	0.1788	2.456E-8
0.0001054	-0.462	0.176	1.324E-8
0.0003888	-0.4603	0.1741	3.032E-8
8.305E-5	-0.4579	0.1715	2.246E-8
0.0006871	-0.4565	0.1698	1.897E-8
0.0003739	-0.4548	0.1664	3.069E-8
0.000523	-0.4512	0.1637	2.71E-8
0.0002695	-0.447	0.1609	3.05E-8
0.000359	-0.4438	0.1575	2.406E-8
0.0003888	-0.4423	0.1545	2.183E-8
0.0005827	-0.4388	0.1509	1.882E-8
0.0004634	-0.4339	0.1471	1.264E-8
0.0005901	-0.4292	0.1437	1.897E-8
0.0002098	-0.4264	0.1397	2.183E-8
0.0007691	-0.4264	0.1358	2.277E-8
0.0005901	-0.4265	0.1323	6.608E-9
0.0003291	-0.4231	0.1274	4.638E-9
-0.0003047	-0.4163	0.1236	5.778E-9
-0.0003122	-0.41	0.119	5.94E-9
-0.0006925	-0.4028	0.1151	4.081E-9
-0.0007447	-0.3939	0.1106	6.021E-9
0.0002471	-0.3842	0.1052	4.217E-9
0.0002546	-0.3746	0.1009	1.291E-9
0.0002993	-0.3673	0.09577	4.566E-9
-0.0001407	-0.3628	0.09075	5.23E-9
0.0003813	-0.3588	0.08623	2.016E-9
0.0001725	-0.3535	0.08004	5.778E-9
0.0002993	-0.3465	0.0755	3.816E-9
0.0002546	-0.3401	0.07032	1.216E-9
0.0005454	-0.3329	0.06481	3.687E-9
0.0008437	-0.3248	0.05913	3.623E-9
0.001224	-0.3176	0.05363	1.074E-9
0.0006647	-0.3079	0.04784	3.629E-10
0.0003962	-0.2966	0.04156	1.135E-9
0.0003291	-0.2849	0.03647	9.916E-11
-5.863E-5	-0.2714	0.03019	1.834E-11
-0.0001257	-0.2594	0.02471	2.849E-11
0.0003291	-0.2491	0.01881	7.229E-11
0.0003142	-0.2413	0.01328	7.294E-12
0.0004186	-0.2349	0.007295	2.152E-13
-0.0001332	-0.2285	0.001225	1.863E-10
0.0003068	-0.2228	-0.003935	6.114E-10
0.0001129	-0.2151	-0.01028	4.789E-11
0.0004783	-0.205	-0.01607	1.332E-10
0.0001651	-0.1942	-0.02202	2.314E-11
0.0003068	-0.1805	-0.02762	2.052E-9
0.0005081	-0.1657	-0.0334	1.213E-10
0.0005081	-0.1528	-0.03959	2.1E-9
0.0004186	-0.1399	-0.0454	7.779E-10
0.0005901	-0.1292	-0.05125	9.975E-10
6.813E-5	-0.1191	-0.05755	1.731E-9
0.0001054	-0.1085	-0.06314	1.171E-9
0.0004037	-0.09834	-0.06936	6.623E-12
-4.372E-5	-0.08844	-0.07471	2.709E-12
0.0005678	-0.07915	-0.08053	4.187E-12
0.0004708	-0.07137	-0.08631	5.115E-10
0.0001352	-0.06323	-0.09173	3.784E-10
0.0003142	-0.05223	-0.09746	2.01E-10
0.0003515	-0.03705	-0.1034	1.722E-10
0.0002993	-0.02108	-0.109	2.193E-11
3.085E-5	-0.006822	-0.114	7.926E-11
0.0004261	0.005745	-0.1196	2.046E-10
0.0003366	0.01481	-0.1249	2.464E-9
0.0001352	0.02387	-0.1302	9.616E-12
0.0004634	0.03407	-0.1354	1.456E-10
0.0001278	0.04268	-0.1403	1.969E-9
0.0001874	0.05119	-0.1461	2.624E-9
8.305E-5	0.06032	-0.1507	1.831E-9
0.0002396	0.06913	-0.1555	1.005E-9
0.0005827	0.08127	-0.1604	2.111E-9
0.0005603	0.09331	-0.1647	6.186E-9
0.0005976	0.1029	-0.1699	5.462E-9
0.0003217	0.1149	-0.1743	6.269E-9
0.0002918	0.1265	-0.1784	5.384E-9
0.0003888	0.1371	-0.1829	6.353E-9
0.0003664	0.149	-0.1873	7.312E-9
0.0003515	0.1618	-0.1911	7.132E-9
0.0004634	0.1736	-0.1951	1.006E-8
