Voltage	Acceleration	Displacement	Power
1.021E-6	1.198E-5	0.001449	2.789E-9
0.0006647	8.479E-5	0.001285	6.608E-9
0.0002471	7.997E-5	0.001307	9.637E-9
0.0001949	5.169E-5	0.001367	3.56E-9
7.559E-5	4.447E-5	0.001322	3.016E-9
0.0003739	0.0002202	0.001553	4.71E-9
0.0002471	0.0002063	0.001434	2.733E-9
0.0003217	0.0003315	0.001463	2.016E-9
0.0004186	0.0003947	0.001374	3.431E-10
-0.0001929	0.0003267	0.001337	3.192E-9
-0.0002078	0.0001414	0.001314	1.329E-9
0.0001203	0.00016	0.001158	5.307E-9
0.0008362	2.521E-5	0.001367	3.074E-9
0.0009928	-0.0001451	0.001501	1.074E-9
0.0004037	1.559E-5	0.001732	2.152E-13
